leaid,district_name,state,state_fips,county_fips,county_name,lat,lon,locale
0601686,LaVerne Elementary Preparatory Academy District,CA,06,06071,San Bernardino County,34.382993,-117.27724,21
0601687,King-Chavez Preparatory Academy District,CA,06,06073,San Diego County,32.71103,-117.130511,11
0601688,JCS - Cedar Cove District,CA,06,06073,San Diego County,33.035931,-117.275921,21
0601689,Pivot Charter School - San Diego II District,CA,06,06073,San Diego County,33.12439,-117.208791,21
0601690,Alliance Leichtman-Levine FAM Foundation Env Sci High DIST,CA,06,06037,Los Angeles County,34.11359,-118.246471,11
0601691,Community School for Creative Education District,CA,06,06001,Alameda County,37.78464,-122.238631,11
0601692,California STEAM Sonoma II District,CA,06,06097,Sonoma County,38.51002,-122.998911,31
0601693,KIPP Academy of Opportunity District,CA,06,06037,Los Angeles County,33.96106,-118.282271,11
0601694,Alliance Jack H. Skirball Middle District,CA,06,06037,Los Angeles County,33.930271,-118.26495,11
0601695,San Jose Charter Academy District,CA,06,06037,Los Angeles County,34.06251,-117.959591,21
0601696,KIPP Compton Community District,CA,06,06037,Los Angeles County,33.911106,-118.271082,21
0601697,San Jose Conservation Corps Charter District,CA,06,06085,Santa Clara County,37.37233,-121.896831,11
0601698,Millennium Charter District,CA,06,06077,San Joaquin County,37.745973,-121.424345,23
0601699,Watts Learning Center Charter Middle District,CA,06,06037,Los Angeles County,33.95715,-118.268761,11
0601700,City Heights Preparatory Charter District,CA,06,06073,San Diego County,32.74629,-117.084751,11
0601701,Empire Springs Charter District,CA,06,06071,San Bernardino County,34.740629,-117.329841,41
0601702,Global Education Academy District,CA,06,06037,Los Angeles County,34.00838,-118.282971,11
0601703,Aspire Alexander Twilight Secondary Academy District,CA,06,06067,Sacramento County,38.610215,-121.406901,13
0601704,ASCEND District,CA,06,06001,Alameda County,37.77372,-122.221461,11
0601705,Guajome Park Academy Charter District,CA,06,06073,San Diego County,33.229582,-117.249502,21
0601706,Magnolia Science Academy District,CA,06,06037,Los Angeles County,34.20072,-118.530521,11
0601707,Alliance Margaret M.Bloomfield Technology ACAD High District,CA,06,06037,Los Angeles County,33.96696,-118.230601,21
0601708,Environmental Charter Middle District,CA,06,06037,Los Angeles County,33.88044,-118.289571,11
0601709,New Vision Middle District,CA,06,06071,San Bernardino County,34.13471,-117.222971,21
0601710,Adelanto Elementary,CA,06,06071,San Bernardino County,34.572373,-117.406551,21
0601711,ASA Charter District,CA,06,06071,San Bernardino County,34.15539,-117.294651,12
0601712,Kid Street Learning Center Charter District,CA,06,06097,Sonoma County,38.44092,-122.722201,12
0601713,Los Angeles International Charter High District,CA,06,06037,Los Angeles County,34.10294,-118.182551,11
0601714,Aspen Valley Prep Academy District,CA,06,06019,Fresno County,36.794477,-119.83641,11
0601715,Vista Norte Public Charter District,CA,06,06071,San Bernardino County,34.122767,-117.367093,21
0601716,California Virtual Academy @ Los Angeles District,CA,06,06111,Ventura County,34.275884,-118.797998,22
0601717,Civicorps Corpsmember Academy District,CA,06,06001,Alameda County,37.79948,-122.285771,11
0601718,Cox Academy District,CA,06,06001,Alameda County,37.746302,-122.161401,11
0601719,Manzanita Public Charter District,CA,06,06083,Santa Barbara County,34.747599,-120.507128,41
0601720,Animo College Preparatory Academy District,CA,06,06037,Los Angeles County,33.9445,-118.231131,11
0601721,Rise Kohyang Elementary District,CA,06,06037,Los Angeles County,34.062424,-118.282196,11
0601722,Richmond College Preparatory District,CA,06,06013,Contra Costa County,37.928842,-122.359364,21
0601723,Rise Kohyang Middle District,CA,06,06037,Los Angeles County,34.06125,-118.287381,11
0601724,AeroSTEM Academy District,CA,06,06101,Sutter County,39.12967,-121.610431,13
0601725,ICEF Inglewood Elementary Charter Academy District,CA,06,06037,Los Angeles County,33.95812,-118.354531,21
0601726,Caliber: Beta Academy District,CA,06,06013,Contra Costa County,37.923207,-122.328546,21
0601727,University Prep -  Fresno District,CA,06,06071,San Bernardino County,34.069018,-117.54903,12
0601728,Kings Valley Academy II District,CA,06,06031,Kings County,36.326394,-119.64964,13
0601729,Rocketship Rising Stars District,CA,06,06085,Santa Clara County,37.291701,-121.833638,11
0601730,Horizon Charter District,CA,06,06061,Placer County,38.89776,-121.328771,21
0601731,ICEF View Park Preparatory High District,CA,06,06037,Los Angeles County,33.990329,-118.33128,11
0601732,Accelerated District,CA,06,06037,Los Angeles County,34.010811,-118.273723,11
0601733,Opportunities for Learning - Baldwin Park District,CA,06,06037,Los Angeles County,34.15214,-118.078671,12
0601734,CORE Charter District,CA,06,06115,Yuba County,39.15325,-121.590401,22
0601735,Los Feliz Charter Middle School for the Arts District,CA,06,06037,Los Angeles County,34.110902,-118.245484,11
0601736,Village Charter Academy District,CA,06,06037,Los Angeles County,34.20446,-118.603271,11
0601737,Bella Mente Montessori Academy District,CA,06,06073,San Diego County,33.18962,-117.278461,21
0601738,REACH Leadership STEAM Academy District,CA,06,06065,Riverside County,33.981016,-117.334659,11
0601739,Epiphany Prep Charter District,CA,06,06073,San Diego County,33.12761,-117.089601,21
0601740,South Sutter Charter District,CA,06,06101,Sutter County,38.91145,-121.54283,42
0601741,Camino Nuevo Academy #2 District,CA,06,06037,Los Angeles County,34.06858,-118.289141,11
0601742,Ararat Charter District,CA,06,06037,Los Angeles County,34.18997,-118.447011,11
0601743,Sky Mountain Charter District,CA,06,06017,El Dorado County,38.69971,-120.821871,31
0601744,Ballington Academy for the Arts and Sciences District,CA,06,06025,Imperial County,32.79082,-115.571671,13
0601745,Insight School of California District,CA,06,06111,Ventura County,34.275884,-118.797998,22
0601746,Mission Academy District,CA,06,06037,Los Angeles County,34.472708,-118.196768,42
0601747,North Oakland Community Charter District,CA,06,06001,Alameda County,37.83321,-122.276571,11
0601748,Dr. Lewis Dolphin Stallworth Sr. Charter District,CA,06,06077,San Joaquin County,37.955557,-121.270144,11
0601749,Summit Public School: Rainier District,CA,06,06085,Santa Clara County,37.346058,-121.806249,11
0601750,Community Preparatory Academy District,CA,06,06037,Los Angeles County,33.975676,-118.318058,11
0601751,Mojave River Academy - Marble City District,CA,06,06071,San Bernardino County,34.42688,-117.565581,31
0601752,Hume Lake Charter District,CA,06,06019,Fresno County,36.787347,-118.917712,43
0601753,High Tech High District,CA,06,06073,San Diego County,32.73484,-117.217541,11
0601754,Scholarship Prep Charter District,CA,06,06059,Orange County,33.75926,-117.878151,11
0601755,Lodestar: A Lighthouse Community Charter Public District,CA,06,06001,Alameda County,37.7339,-122.177721,11
0601756,River Islands Technology Academy II District,CA,06,06077,San Joaquin County,37.799515,-121.319938,41
0601757,National Univ Acad HomeSch/Independent Study Orange Co DIST,CA,06,06059,Orange County,33.60675,-117.656711,21
0601758,El Sol Santa Ana Science and Arts Academy District,CA,06,06059,Orange County,33.753822,-117.87007,11
0601759,University Preparatory District,CA,06,06089,Shasta County,40.5874,-122.4046,13
0601760,Vista Condor Global Academy District,CA,06,06059,Orange County,33.74934,-117.902941,11
0601761,APEX Academy District,CA,06,06037,Los Angeles County,34.09506,-118.313921,11
0601762,EPIC de Cesar Chavez District,CA,06,06029,Kern County,35.131713,-118.446513,32
0601763,Classical Academy High District,CA,06,06073,San Diego County,33.124273,-117.080631,21
0601764,KIPP Raices Academy District,CA,06,06037,Los Angeles County,34.023006,-118.156218,21
0601765,Rio Valley Charter District,CA,06,06077,San Joaquin County,38.114159,-121.28709,13
0601766,Renaissance Arts Academy District,CA,06,06037,Los Angeles County,34.10782,-118.241561,11
0601767,Yav Pem Suab Academy - Preparing for Future Charter District,CA,06,06067,Sacramento County,38.48819,-121.525591,11
0601768,High Tech Elementary Explorer District,CA,06,06073,San Diego County,32.734606,-117.219838,11
0601769,City Language Immersion Charter District,CA,06,06037,Los Angeles County,34.04399,-118.324951,11
0601770,Alameda Unified,CA,06,06001,Alameda County,37.78215,-122.270091,21
0601771,Voices College-Bound Language ACAD at Morgan Hill District,CA,06,06085,Santa Clara County,37.14948,-121.652661,23
0601772,Uplift Monterey District,CA,06,06071,San Bernardino County,34.069018,-117.54903,12
0601773,Plumas Charter District,CA,06,06063,Plumas County,39.93728,-120.939031,33
0601774,Oak Park Preparatory Academy District,CA,06,06067,Sacramento County,38.55625,-121.466101,11
0601775,Futures High District,CA,06,06067,Sacramento County,38.650964,-121.446083,11
0601776,California Montessori Project - Elk Grove Campus District,CA,06,06067,Sacramento County,38.408758,-121.374256,21
0601777,ISANA Achernar Academy District,CA,06,06037,Los Angeles County,33.915948,-118.222469,21
0601778,Aspire University Charter District,CA,06,06099,Stanislaus County,37.61838,-121.003811,12
0601779,Vista Oaks Charter District,CA,06,06077,San Joaquin County,38.128543,-121.308734,41
0601780,Gold Rush Charter District,CA,06,06109,Tuolumne County,38.01037,-120.282281,32
0601781,SIATech District,CA,06,06073,San Diego County,33.21585,-117.270131,21
0601782,Rocketship Mateo Sheedy Elementary District,CA,06,06085,Santa Clara County,37.32168,-121.886541,11
0601783,Mare Island Technology Academy District,CA,06,06095,Solano County,38.149611,-122.243224,12
0601784,Desert Sands Charter District,CA,06,06037,Los Angeles County,34.68476,-118.164171,21
0601785,PUC Lakeview Charter High District,CA,06,06037,Los Angeles County,34.31412,-118.459871,11
0601786,The Language Academy of Sacramento District,CA,06,06067,Sacramento County,38.54877,-121.451361,11
0601787,High Tech LA Middle District,CA,06,06037,Los Angeles County,34.16892,-118.451971,11
0601788,Gompers Preparatory Academy District,CA,06,06073,San Diego County,32.716034,-117.091563,11
0601789,Valor Academy High District,CA,06,06037,Los Angeles County,34.24078,-118.458221,11
0601790,Compass Charter Schools of Los Angeles District,CA,06,06111,Ventura County,34.155773,-118.830751,12
0601791,KIPP Ignite Academy District,CA,06,06037,Los Angeles County,33.9536,-118.256101,11
0601792,Stockton Collegiate International Secondary District,CA,06,06077,San Joaquin County,37.953641,-121.28632,11
0601793,Rocketship Redwood City District,CA,06,06081,San Mateo County,37.46003,-122.237543,13
0601794,Options for Youth-San Juan District,CA,06,06067,Sacramento County,38.64826,-121.328491,21
0601795,Extera Public School No. 2 District,CA,06,06037,Los Angeles County,34.02554,-118.203371,11
0601796,SAVA- Sacramento ACAD and Vocational Academy- EGUSD District,CA,06,06067,Sacramento County,38.42659,-121.460901,21
0601797,Los Angeles Leadership Primary Academy District,CA,06,06037,Los Angeles County,34.078576,-118.211498,11
0601798,Math and Science College Preparatory District,CA,06,06037,Los Angeles County,34.03181,-118.318961,11
0601799,Ednovate - Brio College Prep District,CA,06,06037,Los Angeles County,34.04867,-118.257531,11
0601800,High Tech Middle Chula Vista District,CA,06,06073,San Diego County,32.61671,-116.953238,41
0601801,Aspire Langston Hughes Academy District,CA,06,06077,San Joaquin County,37.97588,-121.278421,11
0601802,California Virtual Academy San Mateo District,CA,06,06111,Ventura County,34.275884,-118.797998,22
0601803,Valley Oak Charter District,CA,06,06111,Ventura County,34.43815,-119.282881,21
0601804,Extera Public District,CA,06,06037,Los Angeles County,34.04272,-118.213251,11
0601805,California Virtual Academy @ San Diego District,CA,06,06111,Ventura County,34.275884,-118.797998,22
0601806,iLEAD Online District,CA,06,06037,Los Angeles County,34.49284,-118.195981,41
0601807,University Prep - San Bernardino District,CA,06,06071,San Bernardino County,34.069018,-117.54903,12
0601808,High Tech Middle District,CA,06,06073,San Diego County,32.73539,-117.217841,11
0601809,San Diego Cooperative Charter District,CA,06,06073,San Diego County,32.79145,-117.166851,11
0601810,California Virtual Academy at Sutter District,CA,06,06111,Ventura County,34.275884,-118.797998,22
0601811,Cottonwood Creek Charter District,CA,06,06089,Shasta County,40.387285,-122.279321,31
0601812,REACH District,CA,06,06097,Sonoma County,38.391349,-122.85045,41
0601813,Bellevue-Santa Fe Charter District,CA,06,06079,San Luis Obispo County,35.19299,-120.714541,41
0601814,Barona Indian Charter District,CA,06,06073,San Diego County,32.942005,-116.855257,41
0601815,Leadership Public Schools - Hayward District,CA,06,06001,Alameda County,37.6239,-122.087591,12
0601816,Urban Montessori Charter District,CA,06,06001,Alameda County,37.77835,-122.189501,11
0601817,Harriet Tubman Village Charter District,CA,06,06073,San Diego County,32.770107,-117.04967,11
0601818,High Tech High North County District,CA,06,06073,San Diego County,33.132371,-117.202227,21
0601819,Conservatory of Vocal/Instrumental Arts High District,CA,06,06001,Alameda County,37.789339,-122.165351,11
0601820,Lemoore Online College Preparatory High District,CA,06,06031,Kings County,36.29243,-119.822361,41
0601821,Aspire Antonio Maria Lugo Academy District,CA,06,06037,Los Angeles County,33.9842,-118.196601,21
0601822,Antioch Charter Academy II District,CA,06,06013,Contra Costa County,38.01099,-121.820981,21
0601823,Gorman Learning Charter San Bernardino/Santa Clarita DIST,CA,06,06037,Los Angeles County,34.41907,-118.424511,21
0601824,Higher Learning Academy District,CA,06,06067,Sacramento County,38.650964,-121.446083,11
0601825,Opportunities for Learning - Duarte District,CA,06,06037,Los Angeles County,34.139586,-117.98816,21
0601826,Aspire Vanguard College Preparatory Academy District,CA,06,06099,Stanislaus County,37.61838,-121.003811,12
0601827,Bay Area Technology District,CA,06,06001,Alameda County,37.76625,-122.154401,11
0601828,Journey District - Riverside County Office of Education,CA,06,06065,Riverside County,33.91832,-117.216991,21
0601829,Big Picture Educational Academy District,CA,06,06019,Fresno County,36.73013,-119.808471,11
0601830,EJE Elementary Academy Charter District,CA,06,06073,San Diego County,32.785007,-116.970311,21
0601831,Gilroy Prep (a Navigator School) District,CA,06,06085,Santa Clara County,37.01546,-121.568071,23
0601832,Kairos Public School Vacaville Academy District,CA,06,06095,Solano County,38.35257,-121.990523,23
0601833,PUC CALS Middle School and Early College High District,CA,06,06037,Los Angeles County,34.27994,-118.382161,11
0601834,University High District,CA,06,06019,Fresno County,36.810318,-119.744292,11
0601835,Alliance Marine - Innovation and Techn 6-12 Complex District,CA,06,06037,Los Angeles County,34.2374,-118.393341,11
0601836,School of Universal Learning (SOUL) District,CA,06,06073,San Diego County,32.99483,-117.265141,21
0601837,Camino Nuevo Charter Academy #4 District,CA,06,06037,Los Angeles County,34.07665,-118.265021,11
0601838,Steele Canyon High District,CA,06,06073,San Diego County,32.730122,-116.925152,21
0601839,Francophone Charter School of Oakland District,CA,06,06001,Alameda County,37.751445,-122.157053,11
0601840,Long Valley Charter - Susanville District,CA,06,06035,Lassen County,40.42964,-120.658461,33
